id,rank,country,vehicle_type,type,status,column_index,row_index,predecessor,order_in_folder,have_prem_flag
ussr_bt_7a_f32,2,ussr,Наземная техника,vehicle,premium,0,3,,,True
ussr_smk,2,ussr,Наземная техника,vehicle,premium,0,4,,,False
ussr_t_34_1941_cast_turret,2,ussr,Наземная техника,vehicle,premium,0,5,,,True
ussr_t_34e,2,ussr,Наземная техника,vehicle,premium,0,6,,,True
ussr_bm_31_12,3,ussr,Наземная техника,vehicle,premium,0,0,,,True
ussr_t_34_57_1943,3,ussr,Наземная техника,vehicle,premium,0,1,,,False
ussr_kit_3rank_group,3,ussr,Наземная техника,folder,premium,0,2,,,False
ussr_is_1_kit_3rank,3,ussr,Наземная техника,vehicle,premium,0,2,,0,True
ussr_t_34_85_zis_53_kit_3rank,3,ussr,Наземная техника,vehicle,premium,0,2,,1,True
ussr_sdkfz_251_21_kit_3rank,3,ussr,Наземная техника,vehicle,premium,0,2,,2,True
ussr_m4a2_76w_sherman,3,ussr,Наземная техника,vehicle,premium,0,3,,,False
ussr_type_65_aa,3,ussr,Наземная техника,vehicle,premium,0,4,,,True
ussr_t_34_85_zis_53_v80,3,ussr,Наземная техника,vehicle,premium,0,5,,,True
ussr_kv_122,4,ussr,Наземная техника,vehicle,premium,0,0,,,False
ussr_t_34_85e,4,ussr,Наземная техника,vehicle,premium,0,1,,,True
ussr_su_122p,4,ussr,Наземная техника,vehicle,premium,0,2,,,False
ussr_t_44_122,4,ussr,Наземная техника,vehicle,premium,0,3,,,False
ussr_t_34_100,4,ussr,Наземная техника,vehicle,premium,0,4,,,False
ussr_is_6,5,ussr,Наземная техника,vehicle,premium,0,0,,,True
ussr_object_120,5,ussr,Наземная техника,vehicle,premium,0,1,,,True
ussr_to_55,5,ussr,Наземная техника,vehicle,premium,0,2,,,False
ussr_object_140,6,ussr,Наземная техника,vehicle,premium,0,0,,,True
ussr_t_55_am,6,ussr,Наземная техника,vehicle,premium,0,1,,,True
ussr_bmd_4,6,ussr,Наземная техника,vehicle,premium,0,2,,,True
ussr_bmd_4m,6,ussr,Наземная техника,vehicle,premium,0,3,,,True
ussr_bmp_2m,7,ussr,Наземная техника,vehicle,premium,0,0,,,True
ussr_2s38,7,ussr,Наземная техника,vehicle,premium,0,1,,,False
ussr_t_72av_turms,7,ussr,Наземная техника,vehicle,premium,0,2,,,True
ussr_t_80ud,7,ussr,Наземная техника,vehicle,premium,0,3,,,False
ussr_t_80ue1,7,ussr,Наземная техника,vehicle,premium,0,4,,,True
ussr_t_26e,1,ussr,Наземная техника,vehicle,premium,1,0,,,True
ussr_rbt_5,1,ussr,Наземная техника,vehicle,premium,1,1,,,True
ussr_ba_11,1,ussr,Наземная техника,vehicle,premium,1,2,,,True
ussr_bm_8_24,1,ussr,Наземная техника,vehicle,premium,1,3,,,False
ussr_su_76m_5st_kav_corps,2,ussr,Наземная техника,vehicle,premium,1,0,,,True
ussr_su_76d,2,ussr,Наземная техника,vehicle,premium,1,1,,,True
ussr_m3c,2,ussr,Наземная техника,vehicle,premium,1,2,,,True
ussr_bm_13n,2,ussr,Наземная техника,vehicle,premium,1,3,,,True
ussr_a_12_mk_2_matilda_2a_f96,2,ussr,Наземная техника,vehicle,premium,1,4,,,True
ussr_valentine_mk_9,2,ussr,Наземная техника,vehicle,premium,1,5,,,True
ussr_su_85a,2,ussr,Наземная техника,vehicle,premium,1,6,,,True
ussr_kv_2_1940,3,ussr,Наземная техника,vehicle,premium,1,0,,,True
ussr_kv_7_u13,3,ussr,Наземная техника,vehicle,premium,1,1,,,True
ussr_kv_1e,3,ussr,Наземная техника,vehicle,premium,1,2,,,True
ussr_su_100y,3,ussr,Наземная техника,vehicle,premium,1,3,,,False
ussr_kv_2_zis_6,3,ussr,Наземная техника,vehicle,premium,1,4,,,False
ussr_kv_220,4,ussr,Наземная техника,vehicle,premium,1,0,,,True
ussr_pzkpfw_v,4,ussr,Наземная техника,vehicle,premium,1,1,,,True
ussr_t_44_po,4,ussr,Наземная техника,vehicle,premium,1,2,,,True
ussr_is_2_1944_revenge,4,ussr,Наземная техника,vehicle,premium,1,3,,,True
ussr_object_248,4,ussr,Наземная техника,vehicle,premium,1,4,,,True
ussr_type_62,4,ussr,Наземная техника,vehicle,premium,1,5,,,True
ussr_2s19_m2,5,ussr,Наземная техника,vehicle,premium,1,0,,,True
ussr_t_10a,5,ussr,Наземная техника,vehicle,premium,1,1,,,True
ussr_pt_76_57,5,ussr,Наземная техника,vehicle,premium,1,2,,,True
ussr_is_7,6,ussr,Наземная техника,vehicle,premium,1,0,,,True
ussr_object_279,6,ussr,Наземная техника,vehicle,premium,1,1,,,True
ussr_object_292,7,ussr,Наземная техника,vehicle,premium,1,0,,,True
ussr_t_72m2_moderna,7,ussr,Наземная техника,vehicle,premium,1,1,,,True
ussr_t_80um2,7,ussr,Наземная техника,vehicle,premium,1,2,,,True
ussr_t_80uk,7,ussr,Наземная техника,vehicle,premium,1,3,,,True
mi_4av,5,ussr,Вертолёты,vehicle,standard,0,0,,,False
mi_24a,5,ussr,Вертолёты,vehicle,standard,0,1,mi_4av,,False
mi_24v,6,ussr,Вертолёты,vehicle,standard,0,0,mi_24a,,False
mi_24p,6,ussr,Вертолёты,vehicle,standard,0,1,mi_24v,,False
mi_35m,6,ussr,Вертолёты,vehicle,standard,0,2,mi_24p,,False
mi_28n,7,ussr,Вертолёты,vehicle,standard,0,0,mi_35m,,False
mi_28nm,7,ussr,Вертолёты,vehicle,standard,0,1,mi_28n,,False
mi_8tv,5,ussr,Вертолёты,vehicle,standard,1,0,,,False
mi_8amtsh,6,ussr,Вертолёты,vehicle,standard,1,0,mi_8tv,,False
mi_8amtsh_vn,7,ussr,Вертолёты,vehicle,standard,1,0,mi_8amtsh,,False
ka_29,6,ussr,Вертолёты,vehicle,standard,2,0,,,False
ka_52,7,ussr,Вертолёты,vehicle,standard,2,0,ka_29,,False
mi_24d,5,ussr,Вертолёты,vehicle,premium,0,0,,,True
ka_50,6,ussr,Вертолёты,vehicle,premium,0,0,,,True
mi_35p,7,ussr,Вертолёты,vehicle,premium,0,0,,,True
yak-1_group,2,ussr,Авиация,folder,standard,0,0,,,False
yak-1_early,2,ussr,Авиация,vehicle,standard,0,0,yak-1_group,0,False
yak-1b,2,ussr,Авиация,vehicle,standard,0,0,yak-1_early,1,False
yak-7b,2,ussr,Авиация,vehicle,standard,0,1,yak-1_group,,False
yak-9_group,2,ussr,Авиация,folder,standard,0,2,yak-7b,,False
yak-9,2,ussr,Авиация,vehicle,standard,0,2,yak-9_group,0,False
yak-9b,2,ussr,Авиация,vehicle,standard,0,2,yak-9,1,False
yak-9tk_group,3,ussr,Авиация,folder,standard,0,0,yak-9_group,,False
yak-9t,3,ussr,Авиация,vehicle,standard,0,0,yak-9tk_group,0,False
yak-9k,3,ussr,Авиация,vehicle,standard,0,0,yak-9t,1,False
yak-3_group,3,ussr,Авиация,folder,standard,0,1,yak-9tk_group,,False
yak-3,3,ussr,Авиация,vehicle,standard,0,1,yak-3_group,0,False
yak-9u,3,ussr,Авиация,vehicle,standard,0,1,yak-3,1,False
yak-9up_group,4,ussr,Авиация,folder,standard,0,0,yak-3_group,,False
yak-3p,4,ussr,Авиация,vehicle,standard,0,0,yak-9up_group,0,False
yak-9p,4,ussr,Авиация,vehicle,standard,0,0,yak-3p,1,False
yak-3up_group,4,ussr,Авиация,folder,standard,0,1,yak-9up_group,,False
yak-3u,4,ussr,Авиация,vehicle,standard,0,1,yak-3up_group,0,False
yak-9ut,4,ussr,Авиация,vehicle,standard,0,1,yak-3u,1,False
yak-15_group,5,ussr,Авиация,folder,standard,0,0,yak-3up_group,,False
yak-15_early,5,ussr,Авиация,vehicle,standard,0,0,yak-15_group,0,False
yak-15,5,ussr,Авиация,vehicle,standard,0,0,yak-15_early,1,False
yak-17,5,ussr,Авиация,vehicle,standard,0,0,yak-15,2,False
yak-23,5,ussr,Авиация,vehicle,standard,0,1,yak-15_group,,False
yak-30d,6,ussr,Авиация,vehicle,standard,0,0,yak-23,,False
yak-38m,6,ussr,Авиация,vehicle,standard,0,1,yak-30d,,False
yak_141,8,ussr,Авиация,vehicle,standard,0,0,yak-38m,,False
i-16_type5,1,ussr,Авиация,vehicle,standard,1,0,,,False
mig_3_series_1_15,1,ussr,Авиация,vehicle,standard,1,1,i-16_type5,,False
i-16_group,1,ussr,Авиация,folder,standard,1,2,mig_3_series_1_15,,False
i-16_type10,1,ussr,Авиация,vehicle,standard,1,2,i-16_group,0,False
i-16_type18,1,ussr,Авиация,vehicle,standard,1,2,i-16_type10,1,False
i-16_type24,1,ussr,Авиация,vehicle,standard,1,2,i-16_type18,2,False
mig-3_group,2,ussr,Авиация,folder,standard,1,0,,,False
mig_3_series_1_15_bk_pod,2,ussr,Авиация,vehicle,standard,1,0,mig-3_group,0,False
mig_3_series_34,2,ussr,Авиация,vehicle,standard,1,0,mig_3_series_1_15_bk_pod,1,False
i-16_type27,2,ussr,Авиация,vehicle,standard,1,1,mig-3_group,,False
i_185_m82,3,ussr,Авиация,vehicle,standard,1,0,i-16_type27,,False
i_185_m71_standard,3,ussr,Авиация,vehicle,standard,1,1,i_185_m82,,False
i_225,4,ussr,Авиация,vehicle,standard,1,0,i_185_m71_standard,,False
mig-9_group,5,ussr,Авиация,folder,standard,1,0,i_225,,False
mig-9,5,ussr,Авиация,vehicle,standard,1,0,mig-9_group,0,False
mig-9_ussr,5,ussr,Авиация,vehicle,standard,1,0,mig-9,1,False
mig-15_group,5,ussr,Авиация,folder,standard,1,1,mig-9_group,,False
mig-15_ns23,5,ussr,Авиация,vehicle,standard,1,1,mig-15_group,0,False
mig-15,5,ussr,Авиация,vehicle,standard,1,1,mig-15_ns23,1,False
mig-17,6,ussr,Авиация,vehicle,standard,1,0,mig-15_group,,False
mig-19_group,6,ussr,Авиация,folder,standard,1,1,mig-17,,False
mig-19pt,6,ussr,Авиация,vehicle,standard,1,1,mig-19_group,0,False
mig-21_f13,6,ussr,Авиация,vehicle,standard,1,1,mig-19pt,1,False
mig-21_group,7,ussr,Авиация,folder,standard,1,0,mig-19_group,,False
mig-21_smt,7,ussr,Авиация,vehicle,standard,1,0,mig-21_group,0,False
mig-21_bis,7,ussr,Авиация,vehicle,standard,1,0,mig-21_smt,1,False
mig-23m_group,7,ussr,Авиация,folder,standard,1,1,mig-21_group,,False
mig_23m,7,ussr,Авиация,vehicle,standard,1,1,mig-23m_group,0,False
mig_23mld,7,ussr,Авиация,vehicle,standard,1,1,mig_23m,1,False
mig_29_9_13,8,ussr,Авиация,vehicle,standard,1,0,mig-23m_group,,False
mig_29smt_9_19,8,ussr,Авиация,vehicle,standard,1,1,mig_29_9_13,,False
i-15_group,1,ussr,Авиация,folder,standard,2,0,,,False
i-15_1934,1,ussr,Авиация,vehicle,standard,2,0,i-15_group,0,False
i-15_1935,1,ussr,Авиация,vehicle,standard,2,0,i-15_1934,1,False
i-15_1935_moscow,1,ussr,Авиация,vehicle,standard,2,0,i-15_1935,2,False
i-153_group,1,ussr,Авиация,folder,standard,2,1,i-15_group,,False
i-15bis,1,ussr,Авиация,vehicle,standard,2,1,i-153_group,0,False
i-153_m62,1,ussr,Авиация,vehicle,standard,2,1,i-15bis,1,False
lagg-3_group,2,ussr,Авиация,folder,standard,2,0,,,False
lagg-3-8,2,ussr,Авиация,vehicle,standard,2,0,lagg-3_group,0,False
lagg-3-11,2,ussr,Авиация,vehicle,standard,2,0,lagg-3-8,1,False
lagg-3_late_group,2,ussr,Авиация,folder,standard,2,1,lagg-3_group,,False
lagg-3-35,2,ussr,Авиация,vehicle,standard,2,1,lagg-3_late_group,0,False
lagg-3-66,2,ussr,Авиация,vehicle,standard,2,1,lagg-3-35,1,False
la_5_group,2,ussr,Авиация,folder,standard,2,2,lagg-3_late_group,,False
la-5_type37_early,2,ussr,Авиация,vehicle,standard,2,2,la_5_group,0,False
la-5_type39,2,ussr,Авиация,vehicle,standard,2,2,la-5_type37_early,1,False
la-5fn,3,ussr,Авиация,vehicle,standard,2,0,la_5_group,,False
la-7,3,ussr,Авиация,vehicle,standard,2,1,la-5fn,,False
la-7b-20,4,ussr,Авиация,vehicle,standard,2,0,la-7,,False
la-9,4,ussr,Авиация,vehicle,standard,2,1,la-7b-20,,False
su-9,5,ussr,Авиация,vehicle,standard,2,0,la-9,,False
la_200_group,5,ussr,Авиация,folder,standard,2,1,su-9,,False
la_200_toriy,5,ussr,Авиация,vehicle,standard,2,1,la_200_group,0,False
la-15,5,ussr,Авиация,vehicle,standard,2,1,la_200_toriy,1,False
su-7_group,6,ussr,Авиация,folder,standard,2,0,la_200_group,,False
su-7b,6,ussr,Авиация,vehicle,standard,2,0,su-7_group,0,False
su-7bkl,6,ussr,Авиация,vehicle,standard,2,0,su-7b,1,False
su_17m2,7,ussr,Авиация,vehicle,standard,2,0,su-7_group,,False
su_17m4,7,ussr,Авиация,vehicle,standard,2,1,su_17m2,,False
su_27,8,ussr,Авиация,vehicle,standard,2,0,su_17m4,,False
su_27sm,8,ussr,Авиация,vehicle,standard,2,1,su_27,,False
su_30sm,8,ussr,Авиация,vehicle,standard,2,2,su_27sm,,False
po-2,1,ussr,Авиация,vehicle,standard,3,0,,,True
po-2_nw,1,ussr,Авиация,vehicle,standard,3,1,,,True
su-2_group,1,ussr,Авиация,folder,standard,3,2,,,False
bb-1,1,ussr,Авиация,vehicle,standard,3,2,su-2_group,0,False
su-2_mv5,1,ussr,Авиация,vehicle,standard,3,2,bb-1,1,False
su-2_tss1,1,ussr,Авиация,vehicle,standard,3,2,su-2_mv5,2,False
su-2_m82,1,ussr,Авиация,vehicle,standard,3,2,su-2_tss1,3,False
pe-3_group,1,ussr,Авиация,folder,standard,3,3,su-2_group,,False
pe-3_early,1,ussr,Авиация,vehicle,standard,3,3,pe-3_group,0,False
pe-3,1,ussr,Авиация,vehicle,standard,3,3,pe-3_early,1,False
yak_2_kabb,1,ussr,Авиация,vehicle,standard,3,4,pe-3_group,,False
il_2_1941,2,ussr,Авиация,vehicle,standard,3,0,,,False
il-2i_group,2,ussr,Авиация,folder,standard,3,1,il_2_1941,,False
il-2i,2,ussr,Авиация,vehicle,standard,3,1,il-2i_group,0,False
il_2_37_1943,2,ussr,Авиация,vehicle,standard,3,1,il-2i,1,False
pe-3_bis,2,ussr,Авиация,vehicle,standard,3,2,il-2i_group,,False
il-2m_group,3,ussr,Авиация,folder,standard,3,0,pe-3_bis,,False
il_2m_1943,3,ussr,Авиация,vehicle,standard,3,0,il-2m_group,0,False
il-2m,3,ussr,Авиация,vehicle,standard,3,0,il_2m_1943,1,False
su-6_m71,3,ussr,Авиация,vehicle,standard,3,1,il-2m_group,,False
su-6_am42,4,ussr,Авиация,vehicle,standard,3,0,su-6_m71,,False
il-10_group,4,ussr,Авиация,folder,standard,3,1,su-6_am42,,False
il-10,4,ussr,Авиация,vehicle,standard,3,1,il-10_group,0,False
il-10_1946,4,ussr,Авиация,vehicle,standard,3,1,il-10,1,False
il_28_group,5,ussr,Авиация,folder,standard,3,0,il-10_group,,False
il_28,5,ussr,Авиация,vehicle,standard,3,0,il_28_group,0,False
il_28sh,5,ussr,Авиация,vehicle,standard,3,0,il_28,1,False
su_25,6,ussr,Авиация,vehicle,standard,3,0,il_28_group,,False
su_25t,7,ussr,Авиация,vehicle,standard,3,0,su_25,,False
su_25sm3,8,ussr,Авиация,vehicle,standard,3,0,su_25t,,False
sb_group,1,ussr,Авиация,folder,standard,4,0,,,False
sb_2m_100,1,ussr,Авиация,vehicle,standard,4,0,sb_group,0,False
sb_2m_103c,1,ussr,Авиация,vehicle,standard,4,0,sb_2m_100,1,False
yak-4,1,ussr,Авиация,vehicle,standard,4,1,sb_group,,False
ar_group,1,ussr,Авиация,folder,standard,4,2,yak-4,,False
ar_2,1,ussr,Авиация,vehicle,standard,4,2,ar_group,0,False
sb_2m_103u_mv3,1,ussr,Авиация,vehicle,standard,4,2,ar_2,1,False
sb_2m_105,1,ussr,Авиация,vehicle,standard,4,2,sb_2m_103u_mv3,2,False
sb_2m_103u,1,ussr,Авиация,vehicle,standard,4,2,,3,True
sb_2m_103_mv3,1,ussr,Авиация,vehicle,standard,4,2,,4,True
db_3_group,2,ussr,Авиация,folder,standard,4,0,,,False
db_3b,2,ussr,Авиация,vehicle,standard,4,0,db_3_group,0,False
il-4,2,ussr,Авиация,vehicle,standard,4,0,db_3b,1,False
pe-2_early_group,2,ussr,Авиация,folder,standard,4,1,db_3_group,,False
pe-2-1,2,ussr,Авиация,vehicle,standard,4,1,pe-2_early_group,0,False
pe-2-31,2,ussr,Авиация,vehicle,standard,4,1,pe-2-1,1,False
pe-2-83,2,ussr,Авиация,vehicle,standard,4,1,pe-2-31,2,False
er-2_group,3,ussr,Авиация,folder,standard,4,0,pe-2_early_group,,False
er-2_m105_mv3,3,ussr,Авиация,vehicle,standard,4,0,er-2_group,0,False
er-2_m105r_lu2b,3,ussr,Авиация,vehicle,standard,4,0,er-2_m105_mv3,1,False
er-2_m105_tat,3,ussr,Авиация,vehicle,standard,4,0,,2,True
er-2_m105r_tat,3,ussr,Авиация,vehicle,standard,4,0,,3,True
pe-2_late_group,3,ussr,Авиация,folder,standard,4,1,er-2_group,,False
pe-2-110,3,ussr,Авиация,vehicle,standard,4,1,pe-2_late_group,0,False
pe-2-359,3,ussr,Авиация,vehicle,standard,4,1,pe-2-110,1,False
pe-8_m82,3,ussr,Авиация,vehicle,standard,4,2,pe-2_late_group,,False
er-2_late_group,4,ussr,Авиация,folder,standard,4,0,pe-8_m82,,False
er-2_ach30b_early,4,ussr,Авиация,vehicle,standard,4,0,er-2_late_group,0,False
er-2_ach30b_late,4,ussr,Авиация,vehicle,standard,4,0,er-2_ach30b_early,1,False
tu-2_group,4,ussr,Авиация,folder,standard,4,1,er-2_late_group,,False
tu-2,4,ussr,Авиация,vehicle,standard,4,1,tu-2_group,0,False
tu-2_postwar,4,ussr,Авиация,vehicle,standard,4,1,tu-2,1,False
tu-2_postwar_late,4,ussr,Авиация,vehicle,standard,4,1,tu-2_postwar,2,False
tu_4,5,ussr,Авиация,vehicle,standard,4,0,tu-2_group,,False
tu_14t,5,ussr,Авиация,vehicle,standard,4,1,tu_4,,False
yak-28b,6,ussr,Авиация,vehicle,standard,4,0,tu_14t,,False
mig_27_group,7,ussr,Авиация,folder,standard,4,0,yak-28b,,False
mig_27m,7,ussr,Авиация,vehicle,standard,4,0,mig_27_group,0,False
mig_27k,7,ussr,Авиация,vehicle,standard,4,0,mig_27m,1,False
su_24m,7,ussr,Авиация,vehicle,standard,4,1,mig_27_group,,False
su_34,8,ussr,Авиация,vehicle,standard,4,0,su_24m,,False
i-15bis_krasnolutsky,1,ussr,Авиация,vehicle,premium,0,0,,,False
pby-5a_ussr,1,ussr,Авиация,vehicle,premium,0,1,,,False
hp52_hampden_tbmk1_ussr_utk1,1,ussr,Авиация,vehicle,premium,0,2,,,False
tandem_mai,1,ussr,Авиация,vehicle,premium,0,3,,,True
kor_1,1,ussr,Авиация,vehicle,premium,0,4,,,True
