external_id,name,name_eng,country,battle_rating,silver,rank,vehicle_category,type,required_exp,tech_category,image_url,parent_external_id,column,row,order_in_folder
germ_vilkas,Vilkas,Vilkas,germany,10.7,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_vilkas.png,,0,1,
germ_leopard_2a4m_can,Leopard 2A4M,Leopard 2A4M,germany,11.7,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_leopard_2a4m_can.png,,0,2,
germ_leopard_2pl,Leopard 2PL,Leopard 2PL,germany,11.7,0,8,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_leopard_2pl.png,,0,0,
germ_sdkfz_251_10,Sd.Kfz.251/10,Sd.Kfz.251/10,germany,1.0,0,1,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_sdkfz_251_10.png,,1,0,
germ_sdkfz_234_1,Sd.Kfz.234/1,Sd.Kfz.234/1,germany,2.0,0,1,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_sdkfz_234_1.png,,1,1,
germ_sdkfz_234_3,Sd.Kfz.234/3,Sd.Kfz.234/3,germany,2.0,0,1,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_sdkfz_234_3.png,,1,2,
germ_amd_35_kwk,Pz.Sp.Wg.P204(f) KwK 38,Pz.Sp.Wg.P204(f) KwK 38,germany,2.0,0,1,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_amd_35_kwk.png,,1,3,
germ_pzkpfw_ii_ausf_h,Pz.Sfl.Ic,Pz.Sfl.Ic,germany,2.7,0,2,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_ii_ausf_h.png,,1,0,
germ_sdkfz_251_22,Sd.Kfz.251/22,Sd.Kfz.251/22,germany,3.0,0,2,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_sdkfz_251_22.png,,1,1,
germ_sdkfz_234_2_td,Sd.Kfz.234/2 TD,Sd.Kfz.234/2 TD,germany,3.7,0,2,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_sdkfz_234_2_td.png,,1,2,
us_m4a2_1944_germ,▀M4 748 (a),▀M4 748 (a),germany,4.0,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/us_m4a2_1944_germ.png,,1,0,
germ_kv_1b_finland,▀KV-IB,▀KV-IB,germany,4.3,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_kv_1b_finland.png,,1,1,
germ_sdkfz_234_4,Sd.Kfz.234/4,Sd.Kfz.234/4,germany,4.7,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_sdkfz_234_4.png,,1,2,
germ_pzkpfw_vi_tiger_p,VK 45.01 (P),VK 45.01 (P),germany,5.3,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_vi_tiger_p.png,,1,3,
germ_vsw_flak_41,VFW,VFW,germany,5.7,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_vsw_flak_41.png,,1,4,
germ_tiger_east_west_group,Два Фронта,Two Fronts,germany,,,3,Наземная техника,folder,,premium,https://static.encyclopedia.warthunder.com/slots/germ_tiger_east_west_group.png,,1,5,
germ_pzkpfw_vi_ausf_h1_tiger_east,Tiger Ost,Tiger Ost,germany,5.7,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_vi_ausf_h1_tiger_east.png,,1,5,0
germ_pzkpfw_vi_ausf_h1_tiger_west,Tiger West,Tiger West,germany,5.7,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_vi_ausf_h1_tiger_west.png,,1,5,1
germ_flakpanzer_iv_ostwind_2_net,Ostwind Ost,Ostwind Ost,germany,5.3,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_flakpanzer_iv_ostwind_2_net.png,,1,5,2
germ_pzkpfw_vi_ausf_h1_tiger_animal_version,␠Tiger,␠Tiger,germany,5.7,0,3,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_vi_ausf_h1_tiger_animal_version.png,,1,6,
germ_pzkpfw_v_ersatz_m10,Ersatz M10,Ersatz M10,germany,6.0,0,4,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_v_ersatz_m10.png,,1,0,
germ_flakpanzer_v_coelian,Flakpanzer 341,Flakpanzer 341,germany,7.0,0,4,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_flakpanzer_v_coelian.png,,1,1,
germ_spz_12_3,SPz 12-3 LGS,SPz 12-3 LGS,germany,7.0,0,4,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_spz_12_3.png,,1,2,
germ_pzkpfw_vi_ausf_b_tiger_iih_sla,Tiger II (Sla.16),Tiger II (Sla.16),germany,6.7,0,4,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_vi_ausf_b_tiger_iih_sla.png,,1,3,
germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46,Tiger II (10.5 cm Kw.K),Tiger II (10.5 cm Kw.K),germany,7.0,0,4,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46.png,,1,4,
germ_ru251,Ru 251,Ru 251,germany,7.3,0,4,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_ru251.png,,1,5,
germ_pzkpfw_e_100,E-100,E-100,germany,7.7,0,5,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_e_100.png,,1,0,
germ_pzkpfw_maus,Maus,Maus,germany,7.7,0,5,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_pzkpfw_maus.png,,1,1,
germ_vt_1_2,VT1-2,VT1-2,germany,8.7,0,6,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_vt_1_2.png,,1,0,
germ_th_800_bismark,Class 3 (P),Class 3 (P),germany,9.0,0,6,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_th_800_bismark.png,,1,1,
germ_leopard_2av,Leopard 2AV,Leopard 2AV,germany,10.3,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_leopard_2av.png,,1,0,
germ_leopard_2_pt14,PT-16/T14 mod.,PT-16/T14 mod.,germany,11.0,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_leopard_2_pt14.png,,1,1,
germ_leopard_2a4_pzbtl_123,Leopard 2 (PzBtl 123),Leopard 2 (PzBtl 123),germany,10.7,0,7,Наземная техника,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/germ_leopard_2a4_pzbtl_123.png,,1,2,
sa_313b,◄SA 313B Alouette II,◄SA 313B Alouette II,germany,8.3,390000,5,Вертолёты,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/sa_313b.png,,0,0,
uh_1d,◄UH-1D,◄UH-1D,germany,8.3,490000,5,Вертолёты,vehicle,150000,standard,https://static.encyclopedia.warthunder.com/slots/uh_1d.png,sa_313b,0,1,
bo_105pah1,BO 105 PAH-1,BO 105 PAH-1,germany,9.3,980000,6,Вертолёты,vehicle,360000,standard,https://static.encyclopedia.warthunder.com/slots/bo_105pah1.png,uh_1d,0,0,
bo_105pah1_a1,BO 105 PAH-1A1,BO 105 PAH-1A1,germany,9.3,990000,6,Вертолёты,vehicle,370000,standard,https://static.encyclopedia.warthunder.com/slots/bo_105pah1_a1.png,bo_105pah1,0,1,
tiger_uht,EC-665 Tiger UHT,EC-665 Tiger UHT,germany,12.3,1020000,7,Вертолёты,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/tiger_uht.png,bo_105pah1_a1,0,0,
mi_8tb,◊Mi-8TB,◊Mi-8TB,germany,8.3,490000,5,Вертолёты,vehicle,150000,standard,https://static.encyclopedia.warthunder.com/slots/mi_8tb.png,,1,0,
mi_24p_german,◊Mi-24P,◊Mi-24P,germany,9.7,1000000,6,Вертолёты,vehicle,380000,standard,https://static.encyclopedia.warthunder.com/slots/mi_24p_german.png,mi_8tb,1,0,
bo_105cb2,BO 105 CB-2,BO 105 CB-2,germany,9.3,0,5,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/bo_105cb2.png,,0,0,
mi_24p_german_hfs80,◄Mi-24P HFS 80,◄Mi-24P HFS 80,germany,9.7,0,6,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/mi_24p_german_hfs80.png,,0,0,
tiger_had_spain,▄Tigre HAD-E,▄Tigre HAD-E,germany,11.0,0,7,Вертолёты,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/tiger_had_spain.png,,0,0,
bf-109b_2,Bf 109 B-1,Bf 109 B-1,germany,1.3,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/bf-109b_2.png,,0,0,
bf-109c_1,Bf 109 C-1,Bf 109 C-1,germany,1.7,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109c_1.png,bf-109b_2,0,1,
bf-109e-1,Bf 109 E-1,Bf 109 E-1,germany,2.3,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/bf-109e-1.png,,0,0,
bf-109e_group,Bf 109 E,Bf 109 E,germany,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/bf-109e_group.png,bf-109e-1,0,1,
bf-109e-3,Bf 109 E-3,Bf 109 E-3,germany,2.3,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/bf-109e-3.png,bf-109e_group,0,1,0
bf-109e-4,Bf 109 E-4,Bf 109 E-4,germany,3.0,22000,2,Авиация,vehicle,5600,standard,https://static.encyclopedia.warthunder.com/slots/bf-109e-4.png,bf-109e-3,0,1,1
bf-109f_early_group,Bf 109 F (e),Bf 109 F (e),germany,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/bf-109f_early_group.png,bf-109e_group,0,2,
bf-109f-1,Bf 109 F-1,Bf 109 F-1,germany,2.7,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109f-1.png,bf-109f_early_group,0,2,0
bf-109f-2,Bf 109 F-2,Bf 109 F-2,germany,3.0,32000,2,Авиация,vehicle,6900,standard,https://static.encyclopedia.warthunder.com/slots/bf-109f-2.png,bf-109f-1,0,2,1
bf-109f_group,Bf 109 F,Bf 109 F,germany,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/bf-109f_group.png,bf-109f_early_group,0,0,
bf-109f-4,Bf 109 F-4,Bf 109 F-4,germany,4.0,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109f-4.png,bf-109f_group,0,0,0
bf-109f-4_trop,Bf 109 F-4/trop,Bf 109 F-4/trop,germany,4.0,76000,3,Авиация,vehicle,13000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109f-4_trop.png,bf-109f-4,0,0,1
bf-109g_2_group,Bf 109G (р),Bf 109G (e),germany,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/bf-109g_2_group.png,bf-109f_group,0,0,
bf-109g-2,Bf 109 G-2/trop,Bf 109 G-2/trop,germany,4.3,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109g-2.png,bf-109g_2_group,0,0,0
bf-109g-6,Bf 109 G-6,Bf 109 G-6,germany,4.7,185000,4,Авиация,vehicle,27000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109g-6.png,bf-109g-2,0,0,1
bf-109g_group,Bf 109 G,Bf 109 G,germany,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/bf-109g_group.png,bf-109g_2_group,0,1,
bf-109g-14,Bf 109 G-14,Bf 109 G-14,germany,5.3,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109g-14.png,bf-109g_group,0,1,0
bf-109g-10,Bf 109 G-10,Bf 109 G-10,germany,5.7,200000,4,Авиация,vehicle,31000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109g-10.png,bf-109g-14,0,1,1
bf-109k-4,Bf 109 K-4,Bf 109 K-4,germany,5.7,210000,4,Авиация,vehicle,71000,standard,https://static.encyclopedia.warthunder.com/slots/bf-109k-4.png,bf-109g_group,0,2,
me-262a_group,Me 262 A,Me 262 A,germany,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/me-262a_group.png,bf-109k-4,0,0,
me-262a-1a,Me 262 A-1a,Me 262 A-1a,germany,7.0,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/me-262a-1a.png,me-262a_group,0,0,0
me-262c-1a,Me 262 C-1a,Me 262 C-1a,germany,7.3,300000,5,Авиация,vehicle,53000,standard,https://static.encyclopedia.warthunder.com/slots/me-262c-1a.png,me-262a-1a,0,0,1
me-262c-2b,Me 262 C-2b,Me 262 C-2b,germany,7.7,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/me-262c-2b.png,me-262c-1a,0,0,2
me-163_group,Me 163,Me 163,germany,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/me-163_group.png,me-262a_group,0,1,
me-163b,Me 163B,Me 163 B,germany,8.0,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/me-163b.png,me-163_group,0,1,0
me-163b-0,Me 163B-0,Me 163 B-0,germany,8.3,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/me-163b-0.png,me-163b,0,1,1
f-86_german_group,◄CL-13,◄CL-13,germany,,,6,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/f-86_german_group.png,me-163_group,0,0,
f-86_canadair_german,◄CL-13A Mk.5,◄CL-13A Mk 5,germany,8.7,380000,6,Авиация,vehicle,135000,standard,https://static.encyclopedia.warthunder.com/slots/f-86_canadair_german.png,f-86_german_group,0,0,0
f-86_cl_13b_mk6,◄CL-13B Mk.6,◄CL-13B Mk.6,germany,9.0,520000,6,Авиация,vehicle,94000,standard,https://static.encyclopedia.warthunder.com/slots/f-86_cl_13b_mk6.png,f-86_canadair_german,0,0,1
f-86k_late_german,◄F-86K,◄F-86K,germany,9.0,520000,6,Авиация,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/f-86k_late_german.png,f-86_german_group,0,1,
f-104g,◄F-104G,◄F-104G,germany,11.0,710000,7,Авиация,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/f-104g.png,f-86k_late_german,0,0,
f-4f_late,◄F-4F,◄F-4F,germany,11.0,830000,7,Авиация,vehicle,300000,standard,https://static.encyclopedia.warthunder.com/slots/f-4f_late.png,f-104g,0,1,
f-4f_kws_lv,◄F-4F KWS LV,◄F-4F KWS LV,germany,13.0,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/f-4f_kws_lv.png,f-4f_late,0,0,
ef_2000_block_10,◄EF-2000,◄EF-2000,germany,14.3,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/ef_2000_block_10.png,f-4f_kws_lv,0,1,
he51_group,He 51,He 51,germany,,,1,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/he-51_group.png,,1,0,
he51a1,He 51 A-1,He 51 A-1,germany,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/he51a1.png,he51_group,1,0,0
he51b1,He 51 B-1,He 51 B-1,germany,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/he51b1.png,he51a1,1,0,1
he51c1,He 51 C-1,He 51 C-1,germany,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/he51c1.png,he51b1,1,0,2
he51c1_late,He 51 C-1/L,He 51 C-1/L,germany,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/he51c1_late.png,,1,0,3
he_112_group,he_112_group,he_112_group,germany,,,1,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/he_112_group.png,he51_group,1,1,
he_112v_5,He 112 V-5,He 112 V-5,germany,1.3,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/he_112v_5.png,he_112_group,1,1,0
he_112a_0,He 112 A-0,He 112 A-0,germany,1.7,2100,1,Авиация,vehicle,2000,standard,https://static.encyclopedia.warthunder.com/slots/he_112a_0.png,he_112v_5,1,1,1
he_100d_1,He 100 D-1,He 100 D-1,germany,1.7,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/he_100d_1.png,he_112_group,1,2,
he_112b_0,He 112 B-0,He 112 B-0,germany,2.0,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/he_112b_0.png,,1,0,
c_3604,◌С-3604,◌С-3604,germany,2.7,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/c_3604.png,he_112b_0,1,1,
fw-190a-1,Fw 190 A-1,Fw 190 A-1,germany,3.0,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-1.png,c_3604,1,2,
fw-190a-4_group,Fw 190 A4/A5,Fw 190 A4/A5,germany,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-5_group.png,fw-190a-1,1,0,
fw-190a-4,Fw 190 A-4,Fw 190 A-4,germany,4.0,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-4.png,fw-190a-4_group,1,0,0
fw-190a-5_u2,Fw 190 A-5/U2,Fw 190 A-5/U2,germany,4.0,76000,3,Авиация,vehicle,13000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-5_u2.png,fw-190a-4,1,0,1
fw-190d-9,Fw 190 D-9,Fw 190 D-9,germany,5.0,105000,3,Авиация,vehicle,33000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190d-9.png,fw-190a-4_group,1,1,
fw-190a-5_group,Fw 190 A-5,Fw 190 A-5,germany,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-5_group.png,fw-190d-9,1,0,
fw-190a-5_cannons,Fw 190 A-5,Fw 190 A-5,germany,4.3,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-5_cannons.png,fw-190a-5_group,1,0,0
fw-190a-8,Fw 190 A-8,Fw 190 A-8,germany,5.0,185000,4,Авиация,vehicle,27000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-8.png,fw-190a-5_cannons,1,0,1
fw-190d_group,Fw 190 D,Fw 190 D,germany,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/fw-190d_group.png,fw-190a-5_group,1,1,
fw-190a-5,Fw 190 A-5/U12,Fw 190 A-5/U12,germany,4.3,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190a-5.png,fw-190d_group,1,1,0
fw-190d-12,Fw 190 D-12,Fw 190 D-12,germany,5.0,200000,4,Авиация,vehicle,31000,standard,https://static.encyclopedia.warthunder.com/slots/fw-190d-12.png,fw-190a-5,1,1,1
ta-152_group,Ta 152,Ta 152,germany,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/ta-152_group.png,fw-190d_group,1,2,
ta-152h-1,Ta 152 H-1,Ta 152 H-1,germany,6.0,210000,4,Авиация,vehicle,71000,standard,https://static.encyclopedia.warthunder.com/slots/ta-152h-1.png,ta-152_group,1,2,0
ta-152c,Ta 152 C-3,Ta 152 C-3,germany,6.3,210000,4,Авиация,vehicle,35000,standard,https://static.encyclopedia.warthunder.com/slots/ta-152c.png,ta-152h-1,1,2,1
he-162a-2,He 162 A-2,He 162 A-2,germany,6.0,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/he-162a-2.png,ta-152_group,1,0,
mig-15bis_nr23_german,◊MiG-15bis,◊MiG-15bis,germany,8.3,340000,5,Авиация,vehicle,120000,standard,https://static.encyclopedia.warthunder.com/slots/mig-15bis_nr23_german.png,he-162a-2,1,1,
mig-17p_lim_5p,◊Lim-5P,◊Lim-5P,germany,8.7,450000,6,Авиация,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/mig-17p_lim_5p.png,mig-15bis_nr23_german,1,0,
mig-19s,◊MiG-19S,◊MiG-19S,germany,9.3,620000,6,Авиация,vehicle,220000,standard,https://static.encyclopedia.warthunder.com/slots/mig-19s.png,mig-17p_lim_5p,1,1,
mig_21_germany_group,◊MiG-21,◊MiG-21,germany,,,7,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/mig-21_mf.png,mig-19s,1,0,
mig-21_mf,◊MiG-21MF,◊MiG-21MF,germany,10.3,710000,7,Авиация,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/mig-21_mf.png,mig_21_germany_group,1,0,0
mig-21_bis_sau,◊MiG-21bis-SAU,◊MiG-21bis-SAU,germany,11.0,830000,7,Авиация,vehicle,150000,standard,https://static.encyclopedia.warthunder.com/slots/mig-21_bis_sau.png,mig-21_mf,1,0,1
