Запуск парсера shop.blkx...
Порог для определения премиумных колонок: 50.0%
      ОТЛАДКА: Техника f8u-2, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника f8u-2 зависит от f3h-2
      ОТЛАДКА: Добавлена техника f8u-2 с предшественником 'f3h-2', статус: standard
      ОТЛАДКА: Техника f-8e, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника f-8e зависит от f8u-2
      ОТЛАДКА: Добавлена техника f-8e с предшественником 'f8u-2', статус: standard
      ОТЛАДКА: Техника f-4j, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника f-4j зависит от f-8e
      ОТЛАДКА: Добавлена техника f-4j с предшественником 'f-8e', статус: standard
      ОТЛАДКА: Техника fa_18a, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=None, has_dependency: True
      ОТЛАДКА: Техника fa_18a зависит от f-4j
      ОТЛАДКА: Добавлена техника fa_18a с предшественником 'f-4j', статус: standard
        ОТЛАДКА: get_group_items добавлен f_14a_early с order=0
        ОТЛАДКА: get_group_items добавлен f_14b с order=1
        ОТЛАДКА: Группа f_14_group, reqAir в JSON: нет, значение: 'отсутствует', has_dependency: True
        ОТЛАДКА: Группа f_14_group зависит от fa_18a
        ОТЛАДКА: Добавлена группа f_14_group с предшественником 'fa_18a', статус: standard
          ОТЛАДКА: Элемент f_14a_early, reqAir в JSON: нет, значение: 'отсутствует', order=0, parent_id=f_14_group, has_dependency: True
          ОТЛАДКА: Первый элемент группы f_14a_early (order=0) зависит от группы f_14_group
          ОТЛАДКА: Финальный predecessor для f_14a_early: 'f_14_group'
          ОТЛАДКА: Добавлен элемент группы f_14a_early с предшественником 'f_14_group', статус: standard
          ОТЛАДКА: Элемент f_14b, reqAir в JSON: нет, значение: 'отсутствует', order=1, parent_id=f_14_group, has_dependency: True
          ОТЛАДКА: Ищем предшественника для f_14b с prev_order=0
          ОТЛАДКА: Проверяем элемент f_14a_early с order=0
          ОТЛАДКА: Элемент группы f_14b зависит от f_14a_early
          ОТЛАДКА: Финальный predecessor для f_14b: 'f_14a_early'
          ОТЛАДКА: Добавлен элемент группы f_14b с предшественником 'f_14a_early', статус: standard
        ОТЛАДКА: Установлен флаг next_should_depend_on_group=f_14_group
      ОТЛАДКА: Техника fa_18c_late, reqAir в JSON: нет, значение: 'отсутствует', next_should_depend_on_group=f_14_group, has_dependency: True
      ОТЛАДКА: Техника fa_18c_late зависит от группы f_14_group
      ОТЛАДКА: Добавлена техника fa_18c_late с предшественником 'f_14_group', статус: standard
    Столбец 2: обработано 35 элементов
        ОТЛАДКА: get_group_items добавлен os2u_1 с order=0
        ОТЛАДКА: get_group_items добавлен os2u_3 с order=1
        ОТЛАДКА: get_group_items добавлен sb2u-2 с order=0
        ОТЛАДКА: get_group_items добавлен sb2u-3 с order=1
        ОТЛАДКА: get_group_items добавлен tbf-1c с order=0
        ОТЛАДКА: get_group_items добавлен sbd-3 с order=1
        ОТЛАДКА: get_group_items добавлен sb2c_1c с order=0
        ОТЛАДКА: get_group_items добавлен sb2c_4 с order=1
        ОТЛАДКА: get_group_items добавлен pbj_1j с order=0
        ОТЛАДКА: get_group_items добавлен pbj_1h с order=1
        ОТЛАДКА: get_group_items добавлен a-26b_10 с order=0
        ОТЛАДКА: get_group_items добавлен a-26b с order=1
        ОТЛАДКА: get_group_items добавлен douglas_ad_2 с order=0
        ОТЛАДКА: get_group_items добавлен douglas_ad_4 с order=1
        ОТЛАДКА: get_group_items добавлен am_1_mauler с order=2
        ОТЛАДКА: get_group_items добавлен a_4b с order=0
        ОТЛАДКА: get_group_items добавлен fj_4b с order=1
        ОТЛАДКА: get_group_items добавлен a_7d с order=0
        ОТЛАДКА: get_group_items добавлен a_7e с order=1
      ОТЛАДКА: Премиум техники в колонке: 0/37 = 0.00, порог: 0.5
        ОТЛАДКА: get_group_items добавлен os2u_1 с order=0
        ОТЛАДКА: get_group_items добавлен os2u_3 с order=1
        ОТЛАДКА: Группа os2u_group, reqAir в JSON: нет, значение: 'отсутствует', has_dependency: True
        ОТЛАДКА: Добавлена группа os2u_group с предшественником '', статус: standard
          ОТЛАДКА: Элемент os2u_1, reqAir в JSON: есть, значение: '', order=0, parent_id=os2u_group, has_dependency: False
          ОТЛАДКА: Элемент группы os2u_1 имеет reqAir='', предшественника нет
          ОТЛАДКА: Финальный predecessor для os2u_1: ''
          ОТЛАДКА: Добавлен элемент группы os2u_1 с предшественником '', статус: standard
          ОТЛАДКА: Элемент os2u_3, reqAir в JSON: есть, значение: '', order=1, parent_id=os2u_group, has_dependency: False
          ОТЛАДКА: Элемент группы os2u_3 имеет reqAir='', предшественника нет
          ОТЛАДКА: Финальный predecessor для os2u_3: ''
          ОТЛАДКА: Добавлен элемент группы os2u_3 с предшественником '', статус: standard
        ОТЛАДКА: Установлен флаг next_should_depend_on_group=os2u_group
        ОТЛАДКА: get_group_items добавлен sb2u-2 с order=0
        ОТЛАДКА: get_group_items добавлен sb2u-3 с order=1
        ОТЛАДКА: Группа sb2u_group, reqAir в JSON: есть, значение: '', has_dependency: False
        ОТЛАДКА: Группа sb2u_group имеет reqAir='', предшественника нет
        ОТЛАДКА: Добавлена группа sb2u_group с предшественником '', статус: standard
          ОТЛАДКА: Элемент sb2u-2, reqAir в JSON: нет, значение: 'отсутствует', order=0, parent_id=sb2u_group, has_dependency: True
          ОТЛАДКА: Первый элемент группы sb2u-2 (order=0) зависит от группы sb2u_group
